,01031500,01022500,01137500
1990-10-09 19:00:00,0.0007045991217599454,0.0007754193735962677,2.1712316574794164
1990-10-09 20:00:00,0.0006989914605418224,0.0007267536653960781,2.168177530215988
1990-10-09 21:00:00,0.0010504407788040325,0.002996733506221681,2.1647621278014944
1990-10-09 22:00:00,0.0009742479592640453,0.0012616643261548544,2.1608270081327405
1990-10-09 23:00:00,0.0008720071404960207,0.000784550177121969,2.1566765134249968
1990-10-10 00:00:00,0.0014579948906809563,0.010362257320203913,2.1520497444038873
1990-10-10 01:00:00,0.0017181559918133388,0.0037420498081777564,2.1482525184701022
1990-10-10 02:00:00,0.001403451471929835,0.0017002211573977429,2.142805307707066
1990-10-10 03:00:00,0.0016751987071049834,0.008757309163296922,2.1365483706833777
1990-10-10 04:00:00,0.0013482093253639903,0.0017347744569901717,2.132221269700364
1990-10-10 05:00:00,0.0014767275813347175,0.01073763681145881,2.1308656147046294
1990-10-10 06:00:00,0.0012539627587519577,0.002330186226860383,2.1230055248464272
1990-10-10 07:00:00,0.0010031624651899414,0.0012961845342089769,2.1139469674478963
1990-10-10 08:00:00,0.0037252306940911526,0.04035508797436619,2.1065354175680704
1990-10-10 09:00:00,0.002918432926900832,0.004938422241730012,2.0972814074820527
1990-10-10 10:00:00,0.002051068181524771,0.0021422895912167252,2.0878510707910367
1990-10-10 11:00:00,0.0013721355148433071,0.0007395679764161502,2.0787309705956987
1990-10-10 12:00:00,0.0009107587478913466,0.0006667033752496477,2.0697792465680953
1990-10-10 13:00:00,0.0007567288150117707,0.000652717920097861,2.0625034311734813
1990-10-10 14:00:00,0.0007544389750993314,0.0006488793283749748,2.0557030735822606
1990-10-10 15:00:00,0.0006792484283684827,0.0006450640941601922,2.0459731729331145
1990-10-10 16:00:00,0.0006777036465078574,0.0006412720661463425,2.0360285883452183
1990-10-10 17:00:00,0.000676634806005326,0.0006375030941140847,2.026078082408675
1990-10-10 18:00:00,0.0006755888751317949,0.000633757028922851,2.015993639245258
1990-10-10 19:00:00,0.0006745446194794696,0.0006300337225018375,2.0059561061217996
1990-10-10 20:00:00,0.0006735020361847126,0.0006263330278411404,1.9961124375606387
1990-10-10 21:00:00,0.0006724611223893464,0.0006226547989829295,1.9860911332125757
1990-10-10 22:00:00,0.000671421875240629,0.0006189988910127364,1.9759755688450908
1990-10-10 23:00:00,0.0006703842918912497,0.0006153651600508172,1.9657317077871437
1990-10-11 00:00:00,0.0006693483694993101,0.0006117534632436148,1.955324168219994
1990-10-11 01:00:00,0.000668314105228327,0.0006081636587552782,1.9448664070660184
1990-10-11 02:00:00,0.0006672814962472051,0.0006045956057592928,1.9342785118835373
1990-10-11 03:00:00,0.0006662505397302287,0.0006010491644301754,1.9235605466607066
1990-10-11 04:00:00,0.000665221232857054,0.0005975241959352568,1.9127126388136542
1990-10-11 05:00:00,0.03198777125531387,0.005080998264049577,1.903636921921112
1990-10-11 06:00:00,0.023955058654031965,0.0008800205593954075,1.8923911678303083
1990-10-11 07:00:00,0.015119179035439252,0.0006353238259112546,1.8808232594172576
1990-10-11 08:00:00,0.007901015967836341,0.0008718845538451776,1.8691593142401894
1990-10-11 09:00:00,0.003078065583724783,0.0005988133163343181,1.8574781193062362
1990-10-11 10:00:00,0.0018520737028662527,0.0045448913914674415,1.8457070916975242
1990-10-11 11:00:00,0.0017498215558746162,0.000829243991234457,1.8340008836844919
1990-10-11 12:00:00,0.000835416706272089,0.0006127152634382307,1.8222870151172925
1990-10-11 13:00:00,0.0007450708145971452,0.000566743330730679,1.8104930598140256
1990-10-11 14:00:00,0.0008440490872899222,0.0005634256674804629,1.7987010863000374
1990-10-11 15:00:00,0.004563355213723251,0.0007765813411019588,1.7869387423676293
1990-10-11 16:00:00,0.003757404496606809,0.0006064629064789353,1.774992645677919
1990-10-11 17:00:00,0.002589620742511328,0.0005582195440040685,1.7629540035841802
1990-10-11 18:00:00,0.004730241760994751,0.0005507371440335929,1.750910941749685
1990-10-11 19:00:00,0.003296722346252037,0.0005471349478659761,1.7387586014703882
1990-10-11 20:00:00,0.0021958590371982684,0.0005439354429587939,1.7265474934024398
1990-10-11 21:00:00,0.0014651651720864198,0.0005407551950403194,1.714298965838166
1990-10-11 22:00:00,0.0009028070022860676,0.0006121979439297813,1.7020099497333305
1990-10-11 23:00:00,0.00279114366127524,0.0018679548864539383,1.6896746922888848
1990-10-12 00:00:00,0.0023029125709886546,0.0006178528862189314,1.6775380770652708
1990-10-12 01:00:00,0.001837019168515005,0.0006406205634136064,1.6651066770676586
1990-10-12 02:00:00,0.0013192204585893968,0.000531468188256087,1.652913982759057
1990-10-12 03:00:00,0.0009257751390690832,0.0005231262537895096,1.6405705253296088
1990-10-12 04:00:00,0.0007572930254266033,0.0005190224900867598,1.6279982475307062
1990-10-12 05:00:00,0.009118541716536905,0.0007185718806461043,1.6155318993773862
1990-10-12 06:00:00,0.011272210660382566,0.0009817238831286285,1.60395125147075
1990-10-12 07:00:00,0.007776601323520672,0.0005415620031234041,1.5912784460611145
1990-10-12 08:00:00,0.004597936486481488,0.0005137917300706463,1.5785611046247263
1990-10-12 09:00:00,0.013653637494477674,0.0012179382986929877,1.565986856807649
1990-10-12 10:00:00,0.009635188283910447,0.0005471795423979116,1.553323040091883
1990-10-12 11:00:00,0.01491800742782732,0.0008619075934876636,1.5407386376499734
1990-10-12 12:00:00,0.010000693328207987,0.0005182518536366012,1.5282335031831484
1990-10-12 13:00:00,0.005644719709952921,0.0004962213955095619,1.5158081312083351
1990-10-12 14:00:00,0.0034964654810833826,0.0009890734592178276,1.5039695256096408
1990-10-12 15:00:00,0.001992980894052742,0.0005188974218725881,1.4917420311557466
1990-10-12 16:00:00,0.005102990978568817,0.000807302652688184,1.4809077722531652
1990-10-12 17:00:00,0.003951980969153259,0.0005015344904145351,1.4685426862866884
1990-10-12 18:00:00,0.002863186322027546,0.000569182665942264,1.455990425966131
1990-10-12 19:00:00,0.0018194889340744018,0.000481071613831946,1.4434931837978877
1990-10-12 20:00:00,0.0011046540967285037,0.0004735950221593454,1.4311696999824934
1990-10-12 21:00:00,0.0008063316747563615,0.0004699007007203746,1.4189369831626926
1990-10-12 22:00:00,0.0007526610615690365,0.00046716425124374396,1.406891275602499
1990-10-12 23:00:00,0.0006312671236198548,0.0004644441392704835,1.3949903725991748
1990-10-13 00:00:00,0.000630307688367777,0.0004617402625945455,1.3831287010492808
1990-10-13 01:00:00,0.0006205650955538156,0.0004590525197034556,1.3713987361162516
1990-10-13 02:00:00,0.0006196087139128856,0.00047530151660848366,1.3598454207147133
1990-10-13 03:00:00,0.0006186538552038242,0.0004549457234254898,1.3482073435593709
1990-10-13 04:00:00,0.0006177005168506002,0.0004645918716446446,1.3367804094625073
1990-10-13 05:00:00,0.0009602876869389626,0.0005624747810149681,1.330233122116269
1990-10-13 06:00:00,0.0010524947870000783,0.000457316445136904,1.3283126820771998
1990-10-13 07:00:00,0.0016955284859356413,0.0006588726471268543,1.3186311162302857
1990-10-13 08:00:00,0.0015834164834784795,0.0008067327807939002,1.3046179011624608
1990-10-13 09:00:00,0.0013260937824048733,0.0004764277710702411,1.2906038757990026
1990-10-13 10:00:00,0.028462483349587446,0.005404174478319885,1.3179310716204569
1990-10-13 11:00:00,0.04942976770913442,0.023173426906982965,1.3359390791643797
1990-10-13 12:00:00,0.0352216864157818,0.002412942174115228,1.3166231601756688
1990-10-13 13:00:00,0.02066355867637375,0.000700232097235232,1.2896815416644514
1990-10-13 14:00:00,0.009649972075372746,0.00043072423539621685,1.264586223042501
1990-10-13 15:00:00,0.0036893311579811413,0.0004230629255760272,1.241448898987427
1990-10-13 16:00:00,0.0021024669918997202,0.00042060930133045816,1.2220561909375047
1990-10-13 17:00:00,0.0013520740464526377,0.00041816284909025945,1.207615873374544
1990-10-13 18:00:00,0.0006885824558163395,0.00041573428978529506,1.1954487966962266
1990-10-13 19:00:00,0.0011434213178698593,0.0004376645338629414,1.1860107416070549
1990-10-13 20:00:00,0.001588459833907971,0.0005750195562532811,1.1765453627176232
1990-10-13 21:00:00,0.007230520966942896,0.0039344343641844635,1.1681022221692123
1990-10-13 22:00:00,0.009358819239142835,0.004666149104226944,1.160291323381246
1990-10-13 23:00:00,0.01643478034151623,0.006044015803792387,1.152662073643526
1990-10-14 00:00:00,0.02728076520500748,0.009605085253888363,1.1456486929577998
1990-10-14 01:00:00,0.02363128727861469,0.005992877737616916,1.1375605163693203
1990-10-14 02:00:00,0.016478867652538403,0.003879657540821579,1.1292943170720875
1990-10-14 03:00:00,0.012564472310265664,0.004643645277597079,1.121372399868004
1990-10-14 04:00:00,0.012987752336334325,0.004566345434439177,1.1142033616200415
1990-10-14 05:00:00,0.015927400245495767,0.004671707395971871,1.108211025368946
1990-10-14 06:00:00,0.014841484672956514,0.003940127895240141,1.1017096193240663
1990-10-14 07:00:00,0.03767947375775673,0.017482184278745126,1.0958878517092259
1990-10-14 08:00:00,0.030229676759887556,0.004707091110906792,1.0891955871271317
1990-10-14 09:00:00,0.02542342688379705,0.004755928003285598,1.082768286102239
1990-10-14 10:00:00,0.018670353558207287,0.0034741531794614724,1.0762797993604256
1990-10-14 11:00:00,0.01627775138382392,0.007083181671083089,1.0701258166163767
1990-10-14 12:00:00,0.010320687789447999,0.0018116087498534052,1.0639783296759069
1990-10-14 13:00:00,0.006441739723255484,0.008932089965246416,1.0580982120398779
1990-10-14 14:00:00,0.003105219265129545,0.009583069854772183,1.0524610257488975
1990-10-14 15:00:00,0.0016208485480874346,0.001017169579247619,1.0469755668963978
1990-10-14 16:00:00,0.0009634304832706938,0.0006041009896961395,1.0416988702194894
1990-10-14 17:00:00,0.0007846617327024199,0.00037305442507347484,1.036517356381681
1990-10-14 18:00:00,0.0006065031365907364,0.0006200221642699334,1.0314727494521347
1990-10-14 19:00:00,0.0005895241648639679,0.00037606102105045057,1.0264806609841486
1990-10-14 20:00:00,0.0005812483848712451,0.0003601693088961368,1.0215414040411348
1990-10-14 21:00:00,0.0005798915235322344,0.00035533845653983807,1.016624935471037
1990-10-14 22:00:00,0.0005789997764541025,0.0003532819540795944,1.0117318671757654
1990-10-14 23:00:00,0.0005781094433900643,0.0003512375819291234,1.0068469632646808
1990-10-15 00:00:00,0.0005772205219667424,0.00034920526590201997,1.001965607178004
1990-10-15 01:00:00,0.0005763330098151598,0.0003471849322960039,0.9970835984622218
1990-10-15 02:00:00,0.000575446904570704,0.0003451765078894185,0.992197093719847
1990-10-15 03:00:00,0.0005745622038731351,0.0003431799199377372,0.9873025983365763
1990-10-15 04:00:00,0.0005736789053665814,0.0003411950961701309,0.9823968282447482
1990-10-15 05:00:00,0.000572797006699504,0.00033922196478603796,0.9774768143961217
1990-10-15 06:00:00,0.0005719165055247246,0.0003372604544517634,0.9725398853111382
1990-10-15 07:00:00,0.0005710373994993811,0.0003353104942971377,0.967583650412162
1990-10-15 08:00:00,0.0005701596862849363,0.0003333720139121628,0.9626059841090905
1990-10-15 09:00:00,0.0005692833635471732,0.00033144494334370347,0.9576050106069168
1990-10-15 10:00:00,0.0005684084289561757,0.0003295292130922176,0.9525790894059805
1990-10-15 11:00:00,0.000567534880186312,0.00032762475410849493,0.9475267958445232
1990-10-15 12:00:00,0.0005666627149162551,0.00032573149779043133,0.9424468910896957
1990-10-15 13:00:00,0.0005657919308289423,0.0003238493759798238,0.9373382071503814
1990-10-15 14:00:00,0.0005649225256115798,0.00032197832095920463,0.9321992158774467
1990-10-15 15:00:00,0.00056405449695563,0.00032011826544868824,0.9270278253525911
1990-10-15 16:00:00,0.0005631878425568124,0.0003182691426028454,0.9218218513276913
1990-10-15 17:00:00,0.0005623225601150828,0.0003164308860076259,0.9165786977879238
1990-10-15 18:00:00,0.0005614586473346255,0.0003146034296772528,0.9112983542276185
1990-10-15 19:00:00,0.0005605961019238537,0.0003127867080512052,0.9059730459065617
1990-10-15 20:00:00,0.0005597349215953891,0.0003109806559911923,0.9005997959679648
1990-10-15 21:00:00,0.000558875104066062,0.00030918520877814393,0.8951769365686203
1990-10-15 22:00:00,0.0005580166470568954,0.0003074003021092531,0.8897038191241018
1990-10-15 23:00:00,0.0005571595482931011,0.00030562587209501,0.8842069108639434
1990-10-16 00:00:00,0.0005563038055040712,0.0003038618552562968,0.878635000978769
1990-10-16 01:00:00,0.0005554494164233589,0.0003021081885214816,0.8730167860961723
1990-10-16 02:00:00,0.0005545963787886894,0.0003003648092235367,0.8673569406832878
1990-10-16 03:00:00,0.0005537446903419295,0.0002986316550971732,0.8616581315810375
1990-10-16 04:00:00,0.0005528943488290978,0.0002969086642760472,0.8559211337614595
1990-10-16 05:00:00,0.0005520453520003383,0.0002951957752899097,0.8501497698910153
1990-10-16 06:00:00,0.0005511976976099313,0.00029349292706184517,0.8443448240625979
1990-10-16 07:00:00,0.0005503513834162659,0.00029180005890550563,0.8385071945363987
1990-10-16 08:00:00,0.00054950640718184,0.000290117110522365,0.8326397927312134
1990-10-16 09:00:00,0.0005486627666732518,0.00028844402199900104,0.8267424756286106
1990-10-16 10:00:00,0.0005478204596611969,0.0002867807338044015,0.8208191390897427
1990-10-16 11:00:00,0.0005469794839204432,0.00028512718678728663,0.8148705126069129
1990-10-16 12:00:00,0.0005461398372298393,0.00028348332217345497,0.8088983051444946
1990-10-16 13:00:00,0.0005453015173722991,0.0002818490815631454,0.8029042085591722
1990-10-16 14:00:00,0.0005444645221347884,0.0002802244069284354,0.7968894515656341
1990-10-16 15:00:00,0.0005436288493083223,0.0002786092406106433,0.7908547346538767
1990-10-16 16:00:00,0.0005449844008843917,0.00027700352531776184,0.7848040571067761
1990-10-16 17:00:00,0.0005435898523727034,0.0002754072041218887,0.7787300003388887
1990-10-16 18:00:00,0.0005421404682796655,0.00027382022045673217,0.7726392775708197
1990-10-16 19:00:00,0.0005408047005813598,0.0002722425181150694,0.7666004537587816
1990-10-16 20:00:00,0.0005396386984785694,0.00027067404124626426,0.7610973067189145
1990-10-16 21:00:00,0.0005386986111760781,0.0002691147343538134,0.7550836679233105
1990-10-16 22:00:00,0.0005378721337136943,0.0002675645422928601,0.74877801340534
1990-10-16 23:00:00,0.0005369908097455633,0.0002660234102678083,0.7424573743344365
1990-10-17 00:00:00,0.0005361669398780595,0.00026449128382986055,0.7361686327483846
1990-10-17 01:00:00,0.0005353443705525697,0.00026296810887466783,0.7299010063847766
1990-10-17 02:00:00,0.0005345230996040819,0.0002614538316399235,0.7236950034282785
1990-10-17 03:00:00,0.0005337031248715408,0.00025994839870301735,0.7175392306552494
1990-10-17 04:00:00,0.0005328844441978195,0.00025845175697870507,0.7114038638858289
1990-10-17 05:00:00,0.0005320670554297329,0.00025696385371677845,0.7053013004431181
1990-10-17 06:00:00,0.0005312509564180159,0.0002554846364997632,0.6991952548117918
1990-10-17 07:00:00,0.0005304361450173087,0.0002540140532406365,0.6931184782499549
1990-10-17 08:00:00,0.0005296226190861684,0.0002525520521805733,0.6870622106485378
1990-10-17 09:00:00,0.0005288103764870566,0.00025109858188667155,0.6810191525570349
1990-10-17 10:00:00,0.0005279994150863083,0.0002496535912497504,0.6749899483117736
1990-10-17 11:00:00,0.000527189732754151,0.00024821702948210774,0.6689752404193623
1990-10-17 12:00:00,0.0005263813273646853,0.0002467888461153542,0.6629756566753012
1990-10-17 13:00:00,0.0005255741967958847,0.00024536899099819864,0.6569917121401058
1990-10-17 14:00:00,0.0005247683389295635,0.00024395741429431798,0.6510234744112956
1990-10-17 15:00:00,0.0005239637516514049,0.00024255406648019087,0.6450706296972584
1990-10-17 16:00:00,0.0005231604328509172,0.00024115889834297157,0.6391325354299013
1990-10-17 17:00:00,0.0005223583804214616,0.00023977186097838346,0.6332085493992177
1990-10-17 18:00:00,0.000521557592260208,0.00023839290578860873,0.6272998751990158
1990-10-17 19:00:00,0.0005207580662681556,0.00023702198448021818,0.6214024383357495
1990-10-17 20:00:00,0.0005199598003501084,0.00023565904906211265,0.6155153537087402
1990-10-17 21:00:00,0.0005191627924146753,0.00023430405184344494,0.6096383165438769
1990-10-17 22:00:00,0.0005183670403742622,0.00023295694543162116,0.6037875127252007
1990-10-17 23:00:00,0.0005175725421450519,0.00023161768273025852,0.5979302507607905
1990-10-18 00:00:00,0.0005167792956470163,0.0002302862169371949,0.5920855343211607
1990-10-18 01:00:00,0.0005159872988038963,0.00022896250154249033,0.5862561186174773
1990-10-18 02:00:00,0.0005151965495431897,0.00022764649032646478,0.5804435823511122
1990-10-18 03:00:00,0.0005144070457961552,0.00022633813735773958,0.5746482049187135
1990-10-18 04:00:00,0.0005136187854978008,0.00022503739699128287,0.5688721541690323
1990-10-18 05:00:00,0.0005128317665868712,0.00022374422386649953,0.563115666789177
1990-10-18 06:00:00,0.0005120459870058443,0.00022245857290530014,0.5573789552214001
1990-10-18 07:00:00,0.000511261444700919,0.00022118039931021905,0.5516635967599206
1990-10-18 08:00:00,0.0005104781376220112,0.00021990965856251554,0.5459693317755329
1990-10-18 09:00:00,0.0005098148297743141,0.00021991603877138894,0.5406496288778591
1990-10-18 10:00:00,0.0005090035341782996,0.00021747221713292722,0.5349750574107696
1990-10-18 11:00:00,0.0005081904223969111,0.00021615524539409162,0.5292918110641842
1990-10-18 12:00:00,0.0005073846282449767,0.0002149001433219193,0.5236423774793243
1990-10-18 13:00:00,0.0005065891949742591,0.0002619028897476748,0.5180411645521346
1990-10-18 14:00:00,0.0005058071658401814,0.0002155509087697673,0.5124739541053904
1990-10-18 15:00:00,0.0005050324482517285,0.0002117375883728907,0.5069679708649664
1990-10-18 16:00:00,0.0006094443224155519,0.0007261234243965864,0.5015081676427426
1990-10-18 17:00:00,0.0005817006514760098,0.00024209815422264702,0.49607932993885767
1990-10-18 18:00:00,0.0005512610565393486,0.00021315110820183027,0.49069649493882234
1990-10-18 19:00:00,0.0005262169523710479,0.0002064096193674798,0.4853267760723749
1990-10-18 20:00:00,0.0005092654758901027,0.00020522469927315213,0.4799960416846237
1990-10-18 21:00:00,0.0005031037640191077,0.0002040466578148892,0.4746923937245686
1990-10-18 22:00:00,0.0005541824928293182,0.0002028754541860369,0.4698351353445771
1990-10-18 23:00:00,0.0005541662386981958,0.00020171104783202367,0.465141049662408
1990-10-19 00:00:00,0.0005344873073914694,0.00020055339844871734,0.4600630521740877
1990-10-19 01:00:00,0.0005386208859845645,0.00019940246598075097,0.4548260880981041
1990-10-19 02:00:00,0.0005508996102752613,0.0001982582106198678,0.44976447922742313
1990-10-19 03:00:00,0.0016293753544675787,0.00047604848937559616,0.4467737596984487
1990-10-19 04:00:00,0.004464114443827455,0.0023891390739554244,0.4533059335126169
1990-10-19 05:00:00,0.00623039313443254,0.0043825966992816654,0.4519602399732252
1990-10-19 06:00:00,0.009614516323053691,0.009216788776510339,0.44593013885612126
1990-10-19 07:00:00,0.008201311633172186,0.0044388782730517985,0.43773694023311255
1990-10-19 08:00:00,0.0687266926024473,0.05509383060402522,0.43492042770634703
1990-10-19 09:00:00,0.0765485676613874,0.02838906124755513,0.4290563037739383
1990-10-19 10:00:00,0.08359160932476152,0.03567258904560153,0.424302048828482
1990-10-19 11:00:00,0.07338754867739539,0.05279377918740347,0.41757189898773617
1990-10-19 12:00:00,0.048806939510144844,0.013397182932108165,0.4117498662925343
1990-10-19 13:00:00,0.026331885015683076,0.001370790045600381,0.4058401158476658
1990-10-19 14:00:00,0.016978127591661125,0.0008868404327461604,0.400438150587272
1990-10-19 15:00:00,0.01425453008774981,0.002583457583921716,0.3960146000321058
1990-10-19 16:00:00,0.00915524137260242,0.0005805797660165674,0.39226483789313277
1990-10-19 17:00:00,0.005225283308558315,0.00022266880135950092,0.389117200852361
1990-10-19 18:00:00,0.0025465530512939366,0.00018339590912869755,0.38609882373599175
1990-10-19 19:00:00,0.001233940655262137,0.00019647791308006495,0.3834979562990253
1990-10-19 20:00:00,0.0017161254469686472,0.0001798360907357999,0.38101808623890815
1990-10-19 21:00:00,0.00134981532862962,0.00017791425732003783,0.3787942243438283
1990-10-19 22:00:00,0.0009182254508896603,0.0001767161115453164,0.37666258953498394
1990-10-19 23:00:00,0.0006915361321512465,0.00017570330050644013,0.3746638504668891
1990-10-20 00:00:00,0.0005503573018172597,0.00017469635012979534,0.37275788529651593
