gauge_id,p_mean,pet_mean,p_seasonality,frac_snow,aridity,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,geol_1st_class,glim_1st_class_frac,geol_2nd_class,glim_2nd_class_frac,carbonate_rocks_frac,geol_porostiy,geol_permeability,q_mean,runoff_ratio,slope_fdc,baseflow_index,stream_elas,q5,q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,hfd_mean,huc_02,gauge_name,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,water_frac,organic_frac,other_frac,gauge_lat,gauge_lon,elev_mean,slope_mean,area_gages2,area_geospa_fabric,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff,dom_land_cover_frac,dom_land_cover,root_depth_50,root_depth_99
1078000,3.56288843258042,2.18414457221081,0.110482096549246,0.23971852199071,0.613026372714384,21.45,1.17213114754098,son,234.5,3.61603700848111,djf,Acid plutonic rocks,0.535649718608006,Metamorphics,0.458790179882329,0.0,0.011,-14.1061,1.75580345695999,0.492803378546533,1.49949129622337,0.491188699409706,1.52665366269292,0.145171254163647,6.61628988673089,12.05,3.0506329113924,69.55,12.4196428571429,0.0,180.7,1,"SMITH RIVER NEAR BRISTOL, NH",3.63978494623656,1.50000001490116,0.403892619500314,4.0254007653273,0.618975202618634,69.1574064409555,22.8062778913522,7.84827933386679,0.0,0.0,0.0,43.56646,-71.74786,346.92,49.77182,222.46,221.86,0.9873,5.39168713701902,4.50529877309333,0.898650642821055,0.424911376148534,0.80744358110202,    Mixed Forests,0.2384466148661,2.32297743244059
1118300,3.89743052703628,2.31003697467488,-0.0377431870575169,0.111232483325858,0.592707672054773,21.5,1.29518072289157,son,244.6,4.0,jja,Acid plutonic rocks,0.759567143145735,Metamorphics,0.240432856854265,0.0,0.01,-14.1,2.12957506957608,0.546404882602351,2.21786913327314,0.559172033376117,0.382857209164168,0.0590389851725097,6.61236633932108,3.5,1.37254901960784,89.5,11.7763157894737,0.0,155.4,1,"PENDLETON HILL BROOK NEAR CLARKS FALLS, CT.",12.92,1.50000001490116,0.414290145888641,3.27100451505287,0.591762609597156,60.6078418148624,28.750446965969,9.27338817022774,0.0,0.0,1.37289938024615,41.47482,-71.83424,36.7,8.76539,10.36,13.71,0.933,5.58212061247045,4.80756858676214,0.911301525551912,0.469205884698835,0.999999999999802,    Deciduous Broadleaf Forest,0.189999999999962,1.9999999999996
1121000,3.71959069130732,2.30140843258042,0.0040983243960094,0.154227151059507,0.618726258767883,21.5,1.19777158774373,son,241.7,3.72132409545804,son,Metamorphics,1.0,,0.0,0.0,0.01,-14.1,1.95834061234616,0.52649357815708,1.94004870177334,0.536306403614,1.16604444020309,0.0801014057617401,6.02501878120915,5.9,1.475,85.0,9.88372093023256,0.0,156.35,1,"MOUNT HOPE RIVER NEAR WARRENVILLE, CT.",8.9622641509434,1.50000001490116,0.417270230351995,3.06821797733579,0.565559308751853,55.8139475319881,29.2751130885875,9.16666302248182,0.0,0.0,5.74011614441216,41.84371,-72.16897,141.54,16.99385,70.25,94.7,0.9652,5.43468511944551,4.82319325251444,0.908561005365332,0.49762723161563,0.977811116624512,    Deciduous Broadleaf Forest,0.191331333002476,2.00887555334968
1123000,3.82424229979466,2.30633352498289,-0.0011900305717459,0.136053399026134,0.603082478614581,21.15,1.2332361516035,son,241.1,3.8793242156074,son,Metamorphics,1.0,,0.0,0.0,0.01,-14.1,1.73733529181831,0.45429529711326,1.8089075510809,0.585541652897871,0.963139983871497,0.216844846040934,5.02828628500717,4.55,1.4,58.1,9.1496062992126,0.0,159.1,1,"LITTLE RIVER NEAR HANOVER, CT.",9.08510638297872,1.50000001490116,0.417122770109298,3.07945953569362,0.533849747401982,52.7468947865066,27.5346380783073,8.68936820600364,0.0,0.0,11.0250429835565,41.67177,-72.0523,120.1,17.14893,77.85,84.21,0.9141,5.40309665265931,4.80614370212756,0.907407231069,0.506890047828686,0.999999999999671,    Deciduous Broadleaf Forest,0.189999999999938,1.99999999999934
1134500,3.46741273100616,2.09169808350445,0.228672352531939,0.280582089228151,0.603244622366455,15.85,1.15272727272727,jja,201.1,2.84240282685512,mam,Metamorphics,0.622420641760885,Acid plutonic rocks,0.369333601870038,0.0,0.0109,-14.1198,2.07757923836699,0.599172754886935,1.40816574205791,0.487598315617208,1.10787464541421,0.238225466947303,7.09661127853544,9.05,2.1547619047619,46.15,6.88805970149254,0.0,187.55,1,"MOOSE RIVER AT VICTORY, VT",4.07407407407407,1.14385999555658,0.439227361371545,1.75595306548626,0.476766758399387,42.585993241047,43.3354129115934,12.7242065002526,0.0,0.0,1.09608660545728,44.51172,-71.83731,450.54,47.54354,195.13,209.5,0.9963,4.93055038386039,4.27360672949305,0.886216248694368,0.476794082523046,0.603804054408798,    Deciduous Broadleaf Forest,0.213488735177357,2.15483952963227
1137500,3.9841916495551,2.14404598220397,0.171647707579182,0.301814975818189,0.538138265121706,15.5,1.28099173553719,son,204.35,2.98975859546452,mam,Acid plutonic rocks,0.791579905460923,Metamorphics,0.198146815659468,0.0,0.01,-14.1,2.3794633685719,0.597226132140909,1.39054360922125,0.541710336585158,1.40660087711474,0.48171472128504,7.50190392614569,8.25,1.61764705882353,17.3,7.06122448979592,0.0,189.15,1,"AMMONOOSUC RIVER AT BETHLEHEM JUNCTION, NH",1.56109725685786,1.19808425077142,0.41981868228738,2.77768953233952,0.475731838881894,53.8005834166379,30.3262443819897,8.72807855091376,0.0,0.0,7.10857257141739,44.26867,-71.63036,784.85,110.13062,228.55,238.32,0.9972,4.54146770171728,3.65822260825394,0.865791461025645,0.393542620689147,0.911610248242171,    Mixed Forests,0.244696614894504,2.3646440992966
1139000,3.13454757015743,2.11398028747433,0.232161714254733,0.246562671549799,0.674413209612946,18.65,1.1692789968652,jja,219.65,3.2277736958119,mam,Carbonate sedimentary rocks,0.521678756766897,Acid plutonic rocks,0.286851760273367,0.521678756766897,0.0371,-12.922,1.69747269579546,0.541536747426106,1.50710500525392,0.572169832209705,2.16296224577182,0.268166848251604,5.34347275405048,4.15,1.69387755102041,35.15,6.63207547169811,0.0,183.4,1,"WELLS RIVER AT WELLS RIVER, VT",3.75,1.35169263423423,0.436952792160113,1.88676144849912,0.563632630197873,44.4566152734926,42.3222913416023,13.2940923014263,0.0,0.0,0.0,44.15034,-72.06509,373.34,43.10796,246.33,259.5,0.9737,5.06947386160055,4.38950063332712,0.880091526597223,0.467340842967336,0.452346808933984,    Deciduous Broadleaf Forest,0.212861029816346,2.09051348381424
1139800,3.30351540041068,2.12718533880903,0.225579083207184,0.26232897318021,0.643915671936808,19.45,1.16467065868263,jja,225.55,3.27834302325581,mam,Carbonate sedimentary rocks,1.0,,0.0,1.0,0.06,-11.8,1.81168277221839,0.548410572565566,1.54356932845705,0.607173225575111,1.74761515762688,0.246803673454484,5.57990913897095,2.15,1.8695652173913,37.25,7.16346153846154,0.0,190.2,1,"EAST ORANGE BRANCH AT EAST ORANGE, VT",2.51063829787234,1.23022325518943,0.435806652503648,1.93625536162757,0.517910738674274,45.3148045496031,41.8210439830344,13.0981757727454,0.0,0.0,0.0,44.09284,-72.33565,518.15,40.99895,22.8,24.92,1.0,5.21312584249278,4.6331221706214,0.899032855945141,0.526026715530708,0.999999999999826,    Deciduous Broadleaf Forest,0.189999999999967,1.99999999999965
1142500,3.31467077344285,2.1470467761807,0.174619920121052,0.252307890542821,0.647740582076158,19.8,1.12820512820513,jja,224.75,3.20613409415121,mam,Carbonate sedimentary rocks,0.764501415297893,Metamorphics,0.0979583173139352,0.764501415297893,0.0585,-12.5655,1.72301645760942,0.519815262322349,1.46622293745572,0.571788087409496,1.50649741682207,0.178647356374502,5.35942069123505,5.75,2.12962962962963,41.5,9.32584269662921,0.0,181.15,1,"AYERS BROOK AT RANDOLPH, VT",2.8768115942029,1.45600442402445,0.438020360313839,1.77864292598041,0.622479307038718,43.4065961376093,41.9285813681314,14.4385761371773,0.0,0.0,0.0,43.93451,-72.65788,346.62,46.92575,82.17,79.91,0.9799,4.88629199056056,4.23705313650813,0.884819536772351,0.493403982095888,0.604969248119383,    cropland/natural vegetation mosaic,0.183950307518771,1.69751537593993
1144000,3.42085968514716,2.15774034223135,0.191150163759349,0.248466348504845,0.630759674709817,19.05,1.13392857142857,jja,225.15,3.3159057437408,mam,Metamorphics,0.663469277959176,Carbonate sedimentary rocks,0.323706719607693,0.323706719607693,0.0273,-13.3802,1.85875508846547,0.543359055776503,1.51948227493782,0.562748926856317,1.7290262095036,0.237791661970178,5.98305687416918,5.8,1.8125,42.0,10.1204819277108,0.0,181.5,1,"WHITE RIVER AT WEST HARTFORD, VT",2.10679945054945,1.34878670352828,0.436028932200058,1.87662441419059,0.566679605826184,44.9595193026269,41.2575310065033,13.0823952320539,0.0,0.0,0.532835430016436,43.71424,-72.41815,459.8,60.29261,1790.24,1780.65,0.9813,5.16403445079923,4.4950812735625,0.89722156778609,0.492946826571639,0.731155976555125,    Deciduous Broadleaf Forest,0.196029823450306,1.97766994993881
1162500,3.78353456536619,2.25749036276523,0.0474461468819081,0.226769184680043,0.596661752063771,21.1,1.14673913043478,son,240.45,3.63492063492063,son,Acid plutonic rocks,0.796052853540842,Metamorphics,0.203947146459158,0.0,0.01,-14.1,1.83588141865845,0.485229191630436,1.86846142965647,0.508575106052804,1.1536143943959,0.0885905447995945,6.34898904397094,6.45,2.63265306122449,85.15,14.1916666666667,0.0,168.15,1,"PRIEST BROOK NEAR WINCHENDON, MA",9.32307692307692,1.50000001490116,0.408761833410903,3.65802799831963,0.604397082106578,65.4867640996225,25.5895700942732,8.77557180441573,0.0,0.0,0.0,42.68259,-72.11508,310.07,18.45782,49.71,77.93,0.9663,5.40268168381068,4.1497119124084,0.884472664069785,0.332935260017412,0.999999999999901,    Mixed Forests,0.249999999999975,2.39999999999976
1169000,3.92116632443532,2.25251653661875,0.0638282505914665,0.238972605896079,0.574450648160949,19.6,1.1264367816092,son,228.15,3.44117647058824,son,Metamorphics,0.894390473275735,Siliciclastic sedimentary rocks,0.0859176613144848,0.0196918654097801,0.0204,-14.2609,2.23696271563506,0.570484016884238,1.4944612371343,0.511888180404709,1.08151278029793,0.212155354279292,7.44665293520317,8.25,1.66666666666667,65.2,9.38129496402878,0.0,174.05,1,"NORTH RIVER AT SHATTUCKVILLE, MA",3.9556135770235,1.20318189296772,0.439941194635489,1.70345681026531,0.513362707322232,42.5077621045419,40.6433265918778,12.6967112866506,0.0,0.0,0.0,42.63842,-72.72509,374.89,49.54362,230.64,233.88,0.997,5.37812605705176,4.60685021277002,0.904142372090899,0.455684479740557,0.988783162334547,    Mixed Forests,0.249326989740049,2.39551326493357
1170100,3.89458179329227,2.24278746064339,0.0655190976178011,0.234653735405934,0.575873759926214,19.95,1.10833333333333,son,226.35,3.37332339791356,son,Metamorphics,0.538440036558264,Carbonate sedimentary rocks,0.318774098466062,0.318774098466062,0.0416,-13.7095,2.17176080461246,0.557636460056619,1.59536300372195,0.536996501003029,1.43391535358896,0.210379428161968,7.2032086816326,6.7,1.69620253164557,62.15,9.20740740740741,0.0,174.25,1,"GREEN RIVER NEAR COLRAIN, MA",3.65405405405405,1.1863253778226,0.43189476826117,2.04282577541153,0.491742643763756,48.4324114961631,40.004751559681,11.7059659845364,0.0,0.0,0.0,42.70342,-72.67065,325.71,49.33091,106.99,109.26,0.997,5.38406386884322,4.61993664669675,0.899812262509083,0.456794566142046,0.858219381485414,    Mixed Forests,0.241493162889092,2.34328775259382
1181000,3.81502395619439,2.26609874058864,0.0919323135470982,0.217563041040592,0.593993318681319,20.4,1.15909090909091,son,231.1,3.45440956651719,son,Metamorphics,0.824255288283291,Acid plutonic rocks,0.165247556945932,0.0029951759980127,0.0112,-14.1061,2.15142536361089,0.563934955144295,1.48596554580161,0.491211972615426,1.26425857053824,0.150713072621076,7.29250320722512,9.05,1.56034482758621,73.8,11.4418604651163,0.0,168.0,1,"WEST BRANCH WESTFIELD RIVER AT HUNTINGTON, MA",5.0275,1.18501607751816,0.432354819710337,2.03948284842183,0.484301321909227,47.7674734047311,38.6863126794534,12.1801164532453,0.0,0.0,0.307715447530016,42.23731,-72.89565,417.93,33.2844,243.5,245.72,0.9944,5.38599001070863,4.70324312649302,0.903143492986125,0.481896140790201,0.799562720581036,    Deciduous Broadleaf Forest,0.202026236765084,2.08017491176707
1187300,3.95060780287474,2.28059778234086,0.0873629542971678,0.201269335695146,0.57727769906224,21.15,1.18156424581006,son,236.55,3.60869565217391,son,Siliciclastic sedimentary rocks,0.709479264050831,Acid plutonic rocks,0.143617007569745,0.0,0.1377,-14.8804,2.00228137045886,0.506828688234216,1.57941964843334,0.444722930323781,0.666679500071313,0.0635238457672166,6.85150050774979,11.8,1.61643835616438,92.3,11.3950617283951,0.0,158.65,1,"HUBBARD RIVER NR. WEST HARTLAND, CT.",6.95652173913043,1.23968151629574,0.433983213617274,1.85886176732004,0.507236027765098,47.0129917291682,32.157305048997,11.5090219656956,0.0,0.0,0.0,42.03732,-72.93899,309.1,38.2676,53.92,54.22,0.9932,5.39719898479503,4.53536437201846,0.89126356656757,0.414442437904963,0.867247831785814,    Deciduous Broadleaf Forest,0.197965130092812,2.0531008672853
1195100,3.68248186173854,2.35399319644079,-0.0022796520040119,0.106042892091717,0.639240948040801,22.6,1.28045325779037,son,252.8,4.18889809444905,jja,Metamorphics,1.0,,0.0,0.0,0.01,-14.1,1.62235378157824,0.440559883929016,2.12478168868794,0.517895405408521,1.18360888186591,0.0412158953091105,4.94590743709326,6.25,1.54320987654321,102.1,12.0828402366864,0.0016427104722792,155.25,1,"INDIAN RIVER NEAR CLINTON, CT.",14.44,1.50000001490116,0.417038234574375,3.0900793195436,0.594507696990349,58.8884757244372,30.5780815883707,9.53958967014134,0.0,0.0,0.915384819259144,41.30593,-72.5312,19.17,7.9307,14.84,15.96,0.9171,5.46957947079099,4.8314648117427,0.907067964556654,0.497049296576576,0.979441556862029,    Deciduous Broadleaf Forest,0.189794415568502,1.98972077843003
1333000,3.7046392881588,2.21271838466804,0.146314738839023,0.222244968016498,0.597283085492449,19.0,1.21019108280255,son,227.9,3.40912490650711,son,Metamorphics,0.663358494099292,Carbonate sedimentary rocks,0.312362723516054,0.312362723516054,0.0302,-13.3765,2.06808960800025,0.55824317757751,1.56615022672064,0.552807239524409,1.5802110955801,0.218132627099572,6.63123186382699,4.6,1.50819672131148,50.6,10.019801980198,0.0,165.9,2,"GREEN RIVER AT WILLIAMSTOWN, MA",2.83783783783784,0.894269489171616,0.445119707829219,1.54210093538668,0.38436597504398,38.4417293349591,47.1665154432056,14.3055040949683,0.0,0.0,0.0,42.70897,-73.19677,485.91,74.78725,112.16,111.5,0.9844,5.01056216819435,4.42414719479339,0.894909590269828,0.519146670417232,0.999999999999848,    Deciduous Broadleaf Forest,0.189999999999971,1.9999999999997
1350000,3.86979603011636,2.24600206707734,0.111819706171743,0.231159657658639,0.580392881071257,20.4,1.17241379310345,son,235.9,3.52879581151832,son,Siliciclastic sedimentary rocks,0.999449792702365,Water bodies,0.0005502072976345,0.0,0.1897,-15.2049,2.10751838898456,0.544607098819415,1.63109206304951,0.454634129444089,1.56426437459043,0.0918699083241456,7.18981891232444,11.35,1.89166666666667,95.65,16.2118644067797,0.0,160.2,2,SCHOHARIE CREEK AT PRATTSVILLE NY,1.92408906882591,1.05607186551288,0.453190113888719,1.26525933844397,0.453996986854359,33.1546808168961,43.3005343633103,12.7844306791627,0.0,0.0,0.0,42.31953,-74.43654,612.78,88.25169,612.51,614.25,0.9966,5.05258398023143,4.3382137352647,0.886759764833532,0.465373102060762,0.99999999999988,    Deciduous Broadleaf Forest,0.189999999999977,1.99999999999976
1350080,3.49282546201232,2.23903277207392,0.145064802029245,0.221156578322867,0.641037691812962,20.0,1.16618075801749,son,235.75,3.46946284032377,son,Siliciclastic sedimentary rocks,0.997652206074361,Water bodies,0.0023477939256389,0.0,0.1802,-15.3774,1.53457849767968,0.439351612145991,1.9015959869947,0.492301447944427,1.33865966132431,0.0700355595099847,5.07174176784804,9.05,1.96739130434783,106.7,19.5779816513761,0.0,169.55,2,MANOR KILL AT WEST CONESVILLE NEAR GILBOA NY,3.05479452054795,1.21108118793857,0.451886962988956,1.26809749886418,0.5249551074416,33.3490780009397,46.2228436862097,13.8088437731453,0.0911985513254742,0.0,1.56630170422369,42.37703,-74.41292,587.35,60.00338,83.84,89.57,0.994,5.01333725823479,4.14440211573058,0.87752431145346,0.429201486738433,0.999999999999911,    Deciduous Broadleaf Forest,0.189999999999983,1.99999999999982
1350140,3.50142231348392,2.24050105407255,0.15749326322031,0.219859026682811,0.639883125621386,18.4,1.17948717948718,son,227.4,3.28375451263538,son,Siliciclastic sedimentary rocks,0.997893020338537,Water bodies,0.0021069796614631,0.0,0.1573,-15.8034,1.49965270356878,0.428298151238039,1.84146846876653,0.459146755035003,1.1792267411951,0.0335453685404314,5.14362317619949,11.1,2.07476635514019,107.2,13.2345679012346,0.0,166.45,2,MINE KILL NEAR NORTH BLENHEIM NY,3.22222222222222,0.91448527617137,0.461823179669363,1.0605405600924,0.363893906334303,22.7809714105151,49.3698619949448,13.5865771896905,0.0,0.0,14.0325138915114,42.42897,-74.47293,579.74,61.8248,43.76,47.57,0.991,5.04595847858574,4.26887893273398,0.886644694892424,0.459899742156523,0.990290671153929,    Deciduous Broadleaf Forest,0.189902906711539,1.99514533557696
1365000,4.21143600273785,2.30295430527036,0.122173899478694,0.202270211093681,0.546833503767649,19.4,1.17220543806647,son,230.15,3.42230483271375,son,Siliciclastic sedimentary rocks,1.0,,0.0,0.0,0.19,-15.2,2.71921109259339,0.64567313638997,1.56080308910702,0.554875052263605,1.30994604639525,0.270285537823007,8.00536620206686,5.3,1.55882352941176,47.6,10.8181818181818,0.0,165.75,2,RONDOUT CREEK NEAR LOWES CORNERS NY,0.964705882352941,0.692277988322943,0.462963030505816,1.07409636006957,0.301407515487809,26.2184820413834,41.9243101559479,12.9911486362669,0.0,0.0,0.0,41.86648,-74.4871,465.17,51.87268,99.57,102.57,1.0,5.24005393494721,4.63272668282463,0.902036826613734,0.502087051918074,1.0,    Deciduous Broadleaf Forest,0.19,2.0
